Product_id,Selling_Price
CTPEGGFSNDQFAAVE,3491.020765206781
NKCEF2RFAPHSHZZZ,4021.489653452386
TOPDYAZZG5NU7ZBZ,7026.889044654597
PBXE7QPWMSS5XGPZ,187.79810333300335
PCSECV3FHFAQ9T36,11933.160070227294
CRNEJB4NBT9BTM84,4993.335322447521
TSHEHU5RFJCTJKBV,6998.368155347737
DREECZJC3XBKGDZT,5423.834346591188
SUDEGGATGYXA9YBC,12187.027352554816
BRAE8WYHTVZMFFHS,5610.95483120197
SFFEGZBXTYFSYJQA,4265.545793767187
ACCEABVYXNHCT8UE,5441.4165580758
BWLE6SJE9PXGV6DD,937.0442198885517
NKCDYQ3RHYREHHYV,3846.1823930783758
NKCECDCRWDMZEH2Z,2914.306538584093
SRTEH2F6HUZMQ6SJ,7255.6060232450145
BRAE6KWFGZFXKPPB,3400.1021006603296
HACEJQY5FQRZZUGM,8408.137984323635
CAGEYUXVF2FNARKD,3200.292427847839
NKCE7M3QTHTCGVVF,4076.364645852672
TOPE8PBFNH9YNHFK,4946.520895565851
BRAEDQFRZS9QFYTQ,1423.6257088275993
HMBEJCMMQR2JHFVP,2072.42729275269
ACCDRFVG52PHVRSK,7410.172905047313
NKCE7MBR4QRBASDQ,3160.4649556250947
NKCDWBPZNZU5K2QZ,3283.983155813892
BRAE8HMQATXFHFGZ,3581.8980069222825
MUGEAGGKEGCPWWPN,3496.779378510151
BKPEGXYWWJPETZZA,5220.856592214595
SGLEGBV6ZNUJNJS9,6165.503144839813
CAGEYUXVAKNKDUUV,6467.751283135486
NKCEDH9ANZGDAUWG,3010.779227510003
NKCE5EHJHS38BUWB,3336.2618545556284
PBXE9YWGRFUQXHQH,12848.404096199321
SHIE3QDHP5RDGMZY,2711.144090983439
RNGE9HDVMPVBYPGJ,2924.8938781655843
SCHE4YSTCUUSJWCK,2047.4648346068525
SNDEGGTV9XERMGHH,7351.173633009053
PBXE92XFUMB7QWY6,8414.019196254812
CRTECN2QYK2R2PUS,4151.865676811749
TOPEEEPVYHHF9HGW,2682.16020514735
MUGE8F5RDEYMH4YH,3484.6253265317387
NKCE52CSJ2GUY64G,1286.4490730436976
SHOE2K68QHZ3DWZF,3872.645384018874
DREE9YJHZZHWHAU7,4033.4242186074935
NKCEACYSHS4MGKGY,13096.834713492171
CAGECT64KH6CZVMR,14125.738458091324
WATD9H76RG5FQT5Y,16058.152461108963
NKCE5UY97ACC9QAZ,638.5457654540451
LJGEG6UPBW8GKPRD,4470.4352675064565
PBXEBFGFRM5797BZ,4470.484877279321
RNGEAY8GRWYMYSAK,5069.306910564985
SHOEF9G8WTWGAAFB,3643.439023706309
PBXE5ZJZSAC73ZED,8649.845548767991
NKCEYYX9HJWJXAA8,3530.636477130243
CAGDTFSHTF6TRBFZ,4457.3120133782595
PBXE6E6YDZDNVKQH,874.1277404780565
TROEGNQDQNGN99PJ,4413.959246413811
CRTECN2QXC68CTUM,6555.302835322615
CRTECN2QZNXTGGXG,5260.169470205275
VANE4VND2XHZRCNT,1011.4177378821687
NKCE8SESMHF2VSRM,3750.5044580998783
SHOEBYY4ZDWGQGEW,7785.6688136606535
NKCEB7935AJSADGR,3832.808694929256
SHIEBAXYS3FUTX8Z,6373.741144475423
NKCE2YCPKAPWDH8C,2896.7787507468083
FABE92NVHZHSFHGT,3239.7427701363804
SHIE93YGTRAV6XTW,5685.392450039413
CSOEGTPR39XZHZJY,5038.214161412228
WATE5HFYHPFHRCHY,4944.510977078697
BRAEBHCHY6VVRNRQ,1780.8202987303423
NKCE5QPMUZRQFDAZ,1851.9672412841628
NKCE9ABEE5HDWZSM,6046.8081690154995
SHOEJCZ28JFRY9RR,5675.089526108829
PSLEAVTQQXEXZYYZ,4613.958374561513
SHOE66V8UMNGZKYM,1024.1880860677384
SHIE5HBGWKWJWFRA,3791.3062569701756
TOPE4HXDZHPR9K2C,1711.3981869564523
BRAEBCTWGWYRWXHC,5201.5700152740055
TOPE6ZCJBVZY3HBH,4871.353621964233
CRNEG7BKMFFYHQ8Z,4673.839418899454
SHOE7DJBEPYGQPHF,3793.2945677423086
ACCEHY86UG6B63AZ,4672.102088140009
BLBEJR23J2CTPFAU,5913.422394887837
ACCEEV5V5VD5DR9C,666.9045630503629
UMBEJZFHE285UEV2,6040.525742892612
SHOEBN3FFYG75P3D,2646.7948150888137
NKCEFGFURYNWH2DR,3845.498636386423
ETHEJG7NW4M4AFCZ,6857.628035457381
SWSE9UH4KXCHZHRJ,3444.5221715974094
CRTECN2QZ7XUGBR6,4170.776329903476
BRAEDNX2NHZX5PKN,9665.864548587542
BRAE73KFJGNSP2NP,1961.3016717352962
MAHEDFPZVKF79JVQ,4089.2186542458758
NKCECRQY6MGHBPQ3,8708.9368265256
CRTECN2QYYWUXHRP,3235.197453565709
CPCEKY4TKBYFE7PH,5438.096249825023
TOPEA8HNSZB8VGUR,2460.5980573654733
TOPECJZ4ZDXQZB4A,5343.133094222079
SHIE92XGJHG4HH5E,6243.44925323266
CRTECN2QVSZXUG7X,4707.130710331381
BRAEBBYRUSRHZD34,7520.618148802086
IFPEE76BG92E5SVS,6017.0686925471955
CAGEBZ7UGCZZHVTE,86.87290152499669
CAGE3GFTPMNXPZAG,884.9722161415191
SWTEDX3KRCTNHUGY,5975.9222861549
BBAEFKXVXVM8SYZW,7233.961511886488
PENEGZ6RHFWHX7JX,1542.4311561151646
ETHEGFZFQT7ZCH3U,3055.4431486248905
TOPEE2FFAXQGSUZH,5292.1361332486795
CRTECN2QWAGCHYGC,3837.254377541617
SNDEJGWQSWNHXXA3,11909.487830424045
BHGEGTAVKNNCPUGG,13656.8810987447
BBAEGNUNHHZEYSPD,489.5076582314398
NKCEANMPZYMHYEA3,485.9100220508844
RNGE88Q9FH632SHU,1100.7052114368234
SNDE7PY9TG8P7YYR,616.0350325831633
SNDEHZQ7YZAHAZYP,4624.733717441519
CRTECN2RDAKXQHYH,3584.793125616061
SNDEAVZ4MSGYFBUD,1684.0475952186646
RTRDWBPC23ZAYMSE,10547.078716768767
PCSDYQEW5ZMFBVFQ,11279.693899214402
DREECZJBH8KGCZHT,8452.205306568068
CAGED654SQMMADH7,1902.0341981133297
MFLEYGFH8PFBVRDG,5027.138104137022
SHIEBWNUURZ8BWDZ,4101.665053066116
BRAECTFYXKNAVFAN,5832.4193061222595
BRAECBVGHCB2FN49,4800.448433357438
SHOEHX7CGSEMUENU,2575.8002398600206
CRTEB774NHSDW3DV,2359.250170203173
VLBEGZ7SZFZBUGBZ,6014.802237323766
BRAEGJFXGYFPGHYG,4741.792534180268
ACCEGKG4S4B7QGGT,1910.6110782875808
BBAECKHYXGE3VJXB,1595.1122290092153
BBAEDVYSEN75YZZ7,6658.715959571381
RTRDYZCGGJFBU6XM,3394.1402326379757
CAGEBTJBB5X8GCF8,816.6730081855377
HLUEJQ3UVGNXSPZG,7956.39582127253
NKCE8RB5WSWKJPFR,3912.3362578594947
BRAEDFYYKNGBGPF3,6610.282721886706
SHIE2CAJP6XBWPU2,3834.472503242164
SHOE2GUJW6XNFG3W,650.0186896045162
TWCEJFXHGDSG5XZV,6701.868699170919
NKCE9Z2JYUYZ2JZ3,10441.304698485765
WATE54YZWYXR6Z7J,2996.2533687571095
SWTEEYFFFRWGKZR5,5696.0948994420305
NKCE6NHRGQJHWFDK,4939.7829398926115
NKCEYM3B6ZP3YSQQ,3592.531462449002
PAEE8AHWJWMDAXZU,7811.613240227684
RTRDZK8XCUEKZDFZ,627.7171710906371
TOPEHZMHJHEMRDHY,3072.6129446589603
NKCE9AZMPE3PJPEW,767.5392885990714
BRAEAR7WUYD3CZAT,2547.811113582675
BRAEG7AYZAQBS3EH,6187.248113119844
BRAEDQEEYYH4WRQK,4717.956992898943
BRAE4F8NCQJFTGEZ,5423.347196701017
MUGEACY87HUCUYCD,3791.954623766208
BOTEDSEN9ZSFUUAQ,866.476357002545
WATE3GEYE8JQT7WM,5683.442182708037
TOPEB96CYHMPMDKH,2718.7084925685576
NKCE5QGT7GFDSUZK,1875.5423535182595
VESEGZRVWZEYTVMG,7038.383809796189
SCHE4YSTHJSYEJHJ,3022.1834920663323
KLSEGT5ZUGR9FQXE,6431.441830974542
NKCE79CGHYMSS7GH,3334.9206448185087
JEAE8CZGJ8PGGHRQ,620.4927964518332
SHOEC8QGWFF2VXAN,2979.331641811872
SHIE6G75RNDQSGUQ,2068.473492267188
SHODZ5YHTEHZTR3V,4215.202999857592
ACCEKFVVZJMTYWPK,3767.5183256178
DRPEHGFFGQTXK3E3,2967.736045365664
CRGE4XJBHZGHJYGU,7011.124868332531
NKCE9Q93F3HJYGZT,392.667675907619
SNDEGJFV5J8CTGJV,8197.328818204092
SUDEHYGUMT6UGYAR,3530.9223429489566
RNGE7M92HQECSUYG,6517.451620027586
TOPE7ZHYDE2MKNHF,4149.416103088299
NKCEBHGBEABMWDKA,5352.074153209111
PACE7ZNHBP4FASAQ,2634.6104333657913
NKCE7A3XXTTBHHC6,3939.3404381681876
WCKE2TFYTHBHTP5B,5162.841860986609
BRAEDTPDZSCRZCYG,5578.273523839716
SHOEBKEYSKS87GKG,3679.5387547235905
CAGDUGFYGG2KWWK7,10485.095893495416
SHODZDAE6FKCC8AH,345.2967345640981
SGLEGBV5STVHGKTD,5726.039952176411
RTREBVK9HX8XJH2T,319.1582952365236
PCSEAKVBGC7CJQZT,10436.143062436156
MATEB88T7MVJGSG5,5681.202463652587
WATDJYPXKHPPNGQK,7637.602645047093
BRAE8QNFFGWGG5MY,1684.5877574137658
NKCDWBPZZSYWKHE9,1998.7399900020719
USGEJPQHT8YPZ7D8,3126.5486554726767
NKCEFKBYHXQ8VVF8,453.7996604802413
SHOE4JCEZDRSHC4S,3201.9572431858014
ACCE9E2RT56M3GSU,4106.515551323353
CRTECN2QXQGJ7JZD,2981.6845615599796
TOPEBS26V3JRYSF3,797.8887664376637
NKCECZNMRRVZ9YWF,212.1881876773012
CAGE75QCGVXYV78T,2930.3352156147057
WATDG9F74GYWEH4U,1935.862943735657
BRAE3WVQPYSZ54FF,6904.251895662628
SWSEBHCP9JC4GQKT,4550.1780440077055
MUGEBJ7XAFVH25VD,2225.247342437483
LJGEATZRDCFAJGYZ,5820.274476222837
BRAEBXRB8GFZ6HM6,4453.4507187070285
RNGEDAPFZWSSMHYW,1154.958551155306
DREEHFABXP5AUZA8,5258.730040666274
RTRDFFYGJ4GNRSHQ,9701.793900499026
CBREFYM9TSSUHJSQ,2762.5992247641893
PBXE6EF4PSJX9WXH,3554.434337082819
CRTEHSS9UZJZYMZD,437.1247545732193
DRPEHYHG9YYHD2HH,4211.83202392183
CAGE9AGR4VWWTDY4,7854.746536787095
AVCEJCJQWBYMNPGU,2144.808738990706
BRAE7T3WADAJU4ZS,2096.2477153684545
TPYEGGUFSKXJFYY5,7097.511187481381
SUDEHYGU4GE9UCXJ,5463.037216287387
FABEB2TXH4MGQC2H,5010.684336514388
NKCE9G2BZAGKXPGY,4460.045066569603
TOPE8H5DJWGAY2CD,9560.545825846173
BBAEGGF3HF3ZPBVG,1671.5361221404853
ACCEC87TREZYJJPE,6716.771648329794
DRPEHYHMEZHDYRK5,3940.794545268338
NKCE5VAAPVP5DGMZ,510.14316309660643
NKCEBZN92EJ7PDFH,3470.0747276425136
ACCDXFPYT58AGGAF,7181.543999449668
MUGEGZUHX744RFEN,5798.941110757125
RNGE8Z3KSHGCMSCP,3035.526325283826
SHIEYZ3F3QWMYNEC,3131.6669740544157
SHOEJCZ2JNGJSPEJ,8457.183894305632
CRTEB774RSGGQZ9U,3323.1038056316056
BRAE8AJZW5QBNWAZ,2307.3043321765
CRTECN2QZ8CWZEFZ,5650.333788133635
SHIE9FMZAH4U4H6Z,465.5652534181798
CAGE68FFYRMDRF3X,8938.54946389487
NKCE3GNVPGUYY8AZ,3277.134245996219
PCSE4ZQ8TRUZDMEU,1246.0108075774274
PACEC89YGNYZCMC4,583.4781831879488
NKCE9YX24KHRDNHG,2881.077639290367
FABE88MGUBPCQWR8,2378.9678455634366
ACCEH74HAGTY6W8P,923.1889994886322
NKCECGVARVRMARSS,6363.329153700577
CRTECN2QZXFVEPGG,4566.820566792101
NKCEC8AZQUFGUXGH,2007.6165463960074
SHOED6C5ZGCBKTP2,2764.1370197317824
RTRD7HN3BBE7G9YT,3653.524393478991
ACCEA8JPDNTF7NZN,1585.799720112837
NKCEBHGBAFBCXXYC,966.5812658263158
PCSEC86VGEWVKHWZ,14007.203174455415
SHOE3URGYEVZ55GD,3016.017268741596
NKCE9PFFQHU7GTU7,9489.296347037423
CRTECN2RCH9CG4SA,6181.1740249175255
TSHEHU5RWUGEAJFE,5338.319744753511
PBXE92G5YEA7JAHZ,5220.502904886338
ACCE8XUCYRB9ATHZ,4063.165846602654
CRTECN2QWEDYMDNQ,674.3520881296163
PTPEYCF7GZU2T54E,2334.6065176978454
SHOEC9FZ3BAF7ASF,4274.668111396353
CAGE7DSFQGVEGHC8,6115.352083788592
SHODUMFYWTPDYNX6,5188.131135105162
ACCE6P3BBZD72UJ6,961.3501616408416
NKCEFG3CHGEHMRTD,3123.5820129226104
RNGEDAKBYYVCFWZP,7503.058295558857
TROEGZ65YHBQKG9T,5631.217681940823
BRAEDSKCXVNYXGA6,1616.7393233295688
NKCE9ZVGMHZVTF2D,4593.316889758113
WATDUKHHH4SQXDAK,5336.557684217339
CAGE745BJ67RZCRR,2589.9021960098507
PCSEAKVBNSFWGBGE,1181.818887565008
TSHEHV9TPRUBUENE,4408.743214750193
SHOEY8RMVZV3UY3A,3887.019760485474
TOPEGWUTW6GWYSBE,2196.303235057916
ACCDQDYBYVQZNHCH,8463.714771885843
MUGEBFGF6MDQGHBG,4171.302133657735
CAGE6HHHUHFQSAPW,424.0153283852893
RNGE7GVYAP66GRDD,4213.550920099794
PBXE5SUCYEBBSFXJ,10591.535185754263
BRAEBBMQZBZHCFAJ,4444.14254294159
BRAEAC839PBQV9KF,1186.2361075368003
BRAEAW9HT2EUZD3X,2112.599644008238
SHIE2QTSMSXF9QAH,3701.5401022403953
RTRD6FYYWFHEYJYE,5267.855095210143
CAGEFPY9ZSFFNVAW,9806.230863210032
ACCEGKTSGJEEVTZ4,960.5118162511246
AIREDJCGZN2HKZHJ,3189.4933958279958
BRAEA5MZ8VZHNGGH,7605.246202039733
CRTECN2QX53WHTKZ,2649.145207474125
JWSEBCY4HDWGJZBT,1383.521114365598
BRAEB2ZTVYY3UKWA,1918.2983028207132
WATDZMBRPYAYTP4G,7457.607242199738
TOPE7WAUFEYYDXKG,10330.541398126485
TSHE4DTF53HPYMU4,4278.930429229691
BLAEE3YXZGWWT8UD,6365.926657665032
RNGE7M925YCWZZRR,6743.289723060438
BKPEGXWHXG4GZWET,1055.5712912530398
RTRE8GJUFNETVUMZ,5250.311754169818
SWTECXPHFVTHWJF7,11112.17641713291
SHIECKYBNNY2BNZD,4120.655880734919
WATE7GP3JZMFEGZG,10831.854435801037
CAGE68FFHZRTSZS5,3890.8897983411584
ACCEGYP2TMX2NUPH,5763.095985122569
NKCE9YFBBNJ82UVB,4077.451251521018
HMBDRUCNJSJQRRGC,6696.642425312475
CAGE3GFTQ3UHZ4TC,835.8829825469722
NKCDTAXF2EYZ7MP8,2740.370253745563
LJGEYSUNTPQZG4ZG,864.593780626491
TOPEGF4KEGGVMSXX,5299.75617392369
TSHECQKNFFER2ERM,3717.83304195466
PBXE9YWGTS7NGYKT,2218.358818572723
WATDZ5HGXEYDHBWD,13598.316617088756
PRCDVFAFM2FPJBMZ,1683.1404757687628
PTPE2F33QGYXMHGW,3934.160109294344
KRTEJCZ4M7FD3NJS,2710.9313767816975
NKCEAPCYFBP4UJ3V,3120.654093038045
CAGEBTJBRFGAUQQB,5217.718475101239
MUGEAGGKZFYBUMP9,2544.136761696159
ACCEAZCVGGGWZGKU,857.9718902402662
CRTECN2QVV7UJQNH,4872.115254571965
NKCDXEGWS7VWXSEJ,2845.4290700115343
NKCDY44FMPNQHFFN,1414.2288136656996
NKCE8JXS2AAKUGGD,3774.1736512780008
RNGE88FRWWZECGGM,6981.984431973515
BRAE7GU9K3E2PWGC,391.7217749760561
VASEHU9W3N9RDPGZ,7593.9495289220795
PCSEC86VSX45XVZS,12823.839346549876
NKCE49ATF8BFHDVP,1472.1038960184917
KTAEHETVCXXZRXGK,10545.554767700709
KTAEHE9HAED4VUQB,5276.312481143055
PACE472CMNPGQY2W,2554.864503165468
NKCEAPCYFTHYVARD,533.2983816935155
SHODPH4GZWVXE5RB,932.5612100162691
BRAEB3KBY393GUHA,10407.338286996539
BRAEB2S8RZZRXMT3,2395.8573659637887
PCSEAH5WWRYGEVGZ,7596.503225296207
NKCEAVZ3C9CRDB6Z,329.231376461282
RTRDZTF9URF2UFPF,9200.493215355327
CAGE6HYJDNZJVADS,4464.640171970257
SWSEBHCPZGHMBKJY,3820.6174506146936
ACCDQGVSDZ92ZWGW,2973.4338775015476
NKCE4CSZUZWHUTFS,388.60868275994704
ACCEGKFHRFGN6XZB,907.8775774255212
BRAECGQ4GW73HJFV,906.8176097879268
CRTECN2QXZ9ETCGB,3672.9014272638387
MUGE6A5HZUJ924WH,2448.4332571794803
BRAEE6YMK83RB9MZ,916.1151876670506
TMLED6G5MJQGNZHS,4509.344143446986
NKCEFGFUZURHNH6R,3025.9431024640553
NKCE7ZPRQX9SBZXN,2435.7811945358467
VANE3KUFUXF2CVHU,5301.294241259326
NKCED6EYN4ZPK9AA,8103.924857200727
RNGEDF5HDGKZGA3T,1190.4748193180408
ACCEAZCVVFPBJAGB,1122.930720682396
PBXEDCSE8CHTATYY,4628.335487097922
TOPEFYB6HRPPCD8R,6966.269041099416
RTRDTSBQW94HJ8VT,211.89571937913604
NKCEYGTGJ65HSJ9Y,2272.026630450272
NKCEFFFPGEJSTBJP,446.09659005012213
NKCDYASFYGXZESTM,3232.042944377179
NKCE6SR4H3EHXWNA,3794.277823874063
AUDCY8T7KPEG3ZZF,5914.6853679423075
NKCDWBPZCHZEYT7S,3398.4894456699544
NKCDYARBFFBQYKFH,3747.361240212261
TOPEBZYTWUYMJXSG,5397.4456897609725
DRPEG3ZH7GJFFZDM,6350.383152994562
SNDE6KNAQN3GFRQG,7266.82626059603
WFCEHYZMGJQWVVZU,5653.180653237364
ACCEGZ6BRBTGQWZY,3855.2355731095267
CRTECN2QXH4N9WZS,2599.463376050712
PTPDZYCEDURXTYRF,1894.1259359459418
ARPEEMC95HMYAJNH,5474.9768814456365
SFFEGKYYDWTZTEQC,4263.657329802516
PCSEC86VCFQYV6QG,6346.352653286988
BCHEHYMBZQ8ABUUY,1690.9559369769609
RNGE87FCQJ9GRKWZ,4915.43271967395
NKCE5ZHWX6Z8PBFH,2038.9657962327008
BRFEJYHNGYSX9T9D,3205.1283401160713
TOPE7ZHYQFFHPCBX,4656.963930097323
CAGED6YFBH8NZQM8,684.3435829320559
STREDF58JH3GQZF9,2720.935636360546
BRAEA5MZDQKHUQCT,3214.486693592192
MUGEBFGF6ZUHKH4C,582.9396762172622
CRTECYY4GFDJFKBD,4712.637224913857
WATDZRZGZAM7HDGV,6751.220177434173
CRTEHSSCVTZ3DB72,1037.0579442200913
NKCDXZGUZKNYVXG9,11792.267385419838
TOPEBN6MZNGGZEMY,11037.95648108859
MUGEACY8VQRMM4FX,2431.585089271196
NKCE5UY9HQTQ8TBG,7727.408059049395
SCHE4ZYTVE8DY5PP,3472.2852917920222
RNGE9GWPJH9MMNWX,5837.527588860874
CAGE8FG3CYVFG2GM,2695.4945854352254
SHIEHXZMQPC4GT6F,895.4215787448235
ACBEHDU9Z9DGZP9Z,5364.813013051777
BRAE6KWFPZWJ2FHH,2009.0907188688693
TSHE8CAWEGE3CUPM,3726.861523588098
SHIE9J6PFGP9DZAH,4094.8420132903625
CAGEYFZWNCKDDXXQ,1250.2423040075832
JCKEEABZDWF9VU7N,7029.363833200989
SOPEJ7SCRS3SKFGP,4130.937874756179
WATE9MVXHMTCFZSP,667.3757898629656
CRTECN2QXMXFUYRD,1345.5601008857593
RNGE96Y49HCWGUGH,885.385037913261
BRAE9RDQYNWZBYJF,2044.3859763719595
RTRECFHX3TDFD9SP,8184.570537914216
BRAE59YTMB36ZVFG,8096.784090377783
ACCEGZ6B9MYUTYST,6496.012991487845
SHIEF8DUHZJP8MVC,821.3486506071321
LJGEG52SCZ5WZBKZ,4647.638598283376
SHTECN9HDECRYPF8,6768.003590177705
CSKEH3JPF4EJVBSF,7126.984909862445
BRAEBBYRYT9WDJRQ,1009.9133203902024
SFFEGGJYFJWAV4HV,3637.3151289147795
CBKEHGUY3GEHDSFY,5508.553604179482
NKCE73V3DADAVHDU,4003.5762966843777
TOPEGF6QDCGCHHXY,933.9000225831437
RNGE3YSWFWYYHNCA,5805.929407908318
NKCE8HSQJQBPRSGY,6405.417465686633
CAGDU9C3QVCBMQKQ,3474.213495423396
BRAEDQDFMNC6MQZW,1201.9420773983597
SHOECB92BGNGSZGZ,611.545582703855
DREEAVBXKQUUVJUT,4411.939280814239
WCKE2TFYZGPGDGGV,4330.447999863269
CAGE9AGRUGPHV5FM,6890.473970267281
BRAEBB6TT8GKVG8A,2182.262979756979
CRTECN2QUCSMF4SX,2638.8855825898845
BCHEHYUKDZZPZBH2,2318.005194590066
BRAE8JUHJB794RZY,7283.12457226219
BRAE4DJMZCWYGDJU,4992.961459198314
GLSEJGVBRQMYV7NE,6986.167741093571
NKCE9Q93HRESPRBU,5818.479520476614
NKCECATQF8ZXGXJS,466.60408392017496
ETHEJG7NHGRFGHHK,11197.011994436696
NKCEASCZBAEB2Y63,2601.9418337473912
ACCDSY8ERUYRYSUA,1256.9303899513202
BRAEDH76V3J4FBWQ,6704.143133586389
HACEGPF9FJFJQU2R,766.3929844209658
ACCEGBTPV5PPBHVD,5982.728901077378
PCSEAH5WCDGS8YCZ,2698.394361305024
RTRDRUZCPNJ3MTAT,568.2951627416976
PBXE68H4WBX5AFCH,3227.1169759623263
RNGEHFDYHVSR3SMH,3067.1499872719824
DREEDR97ZHGNPWFR,5507.95000574951
